"FlightID";"RouteCode";"Origin";"Destination";"FlightDate";"FlightDurationMins";"AircraftType";"SeatsAvailable";"Revenue";"SeatsSold";"OperationalCost"
303;"MAA-HYD";"MAA";"HYD";"2025-08-30";98;"B787";263;634496;128;308935
304;"MAA-HYD";"MAA";"HYD";"2025-06-18";70;"B737";289;597681;159;529044
305;"CCU-BOM";"CCU";"BOM";"2025-06-19";280;"A320";219;1845492;186;1322991
306;"MAA-AMD";"MAA";"AMD";"2025-12-17";55;"B787";265;1741239;237;964639
307;"DEL-AMD";"DEL";"AMD";"2025-02-25";84;"A320";282;2325806;217;897907
308;"DEL-CCU";"DEL";"CCU";"2025-09-29";119;"B787";168;932238;134;334301
309;"MAA-BLR";"MAA";"BLR";"2025-05-18";108;"A320";271;577024;224;236498
310;"HYD-AMD";"HYD";"AMD";"2025-12-09";203;"A320";236;1741212;198;1351024
311;"BLR-BOM";"BLR";"BOM";"2025-11-14";107;"A320";287;1259390;214;1333573
312;"HYD-MAA";"HYD";"MAA";"2025-09-05";80;"A350";223;458991;117;133450
313;"BOM-AMD";"BOM";"AMD";"2025-06-04";141;"A350";289;1150644;253;1361138
314;"MAA-CCU";"MAA";"CCU";"2025-12-23";242;"B737";161;505869;51;1346234
315;"BLR-HYD";"BLR";"HYD";"2025-04-10";69;"B787";269;1268460;108;901668
316;"AMD-MAA";"AMD";"MAA";"2025-05-08";95;"A321";243;260739;87;1377452
317;"AMD-BOM";"AMD";"BOM";"2025-11-18";170;"B737";278;1505790;195;1394902
318;"CCU-BOM";"CCU";"BOM";"2025-09-24";277;"A350";300;1608992;224;433494
319;"BLR-AMD";"BLR";"AMD";"2025-09-21";208;"A321";261;1280274;111;139427
320;"DEL-HYD";"DEL";"HYD";"2025-09-04";240;"B737";222;1382848;136;355986
321;"BOM-BLR";"BOM";"BLR";"2025-10-30";191;"A350";189;1078649;143;1026577
322;"CCU-DEL";"CCU";"DEL";"2025-07-01";278;"B787";150;505946;71;1161455
323;"BOM-HYD";"BOM";"HYD";"2026-01-01";300;"A320";136;576265;115;563969
324;"BLR-DEL";"BLR";"DEL";"2025-03-14";213;"B787";157;648165;105;529066
325;"HYD-MAA";"HYD";"MAA";"2025-01-03";170;"A320";282;1420836;167;1117179
326;"MAA-DEL";"MAA";"DEL";"2025-07-09";87;"A320";221;283720;82;1346012
327;"BLR-BOM";"BLR";"BOM";"2025-04-24";233;"A350";161;930755;145;1040246
328;"AMD-BOM";"AMD";"BOM";"2025-05-31";245;"B787";129;1207434;122;1351623
329;"BOM-CCU";"BOM";"CCU";"2025-01-08";114;"B787";220;599994;54;1204285
330;"BLR-DEL";"BLR";"DEL";"2025-05-09";249;"A321";246;762152;94;1322482
331;"DEL-CCU";"DEL";"CCU";"2025-03-28";167;"A320";202;1302795;117;679596
332;"DEL-CCU";"DEL";"CCU";"2025-07-06";52;"B787";161;1362992;136;1117783
333;"DEL-AMD";"DEL";"AMD";"2025-12-03";128;"B737";242;2100872;236;242804
334;"BOM-BLR";"BOM";"BLR";"2025-09-01";122;"B737";234;265096;104;910252
335;"HYD-AMD";"HYD";"AMD";"2025-02-26";116;"B787";204;560741;137;1054279
336;"BOM-DEL";"BOM";"DEL";"2025-03-11";110;"B737";139;934050;78;876467
337;"BOM-BLR";"BOM";"BLR";"2025-02-10";81;"B787";157;676769;97;702759
338;"CCU-MAA";"CCU";"MAA";"2025-10-09";116;"B737";222;442264;59;683422
339;"CCU-MAA";"CCU";"MAA";"2025-09-12";104;"B737";182;347998;98;1069888
340;"BOM-HYD";"BOM";"HYD";"2025-11-13";182;"A320";221;430815;77;1454022
341;"CCU-MAA";"CCU";"MAA";"2025-12-06";120;"A350";225;824838;82;413198
342;"HYD-BOM";"HYD";"BOM";"2025-06-07";234;"A321";273;1325480;130;271337
343;"CCU-AMD";"CCU";"AMD";"2025-06-11";185;"B787";187;1611472;151;853203
344;"MAA-BOM";"MAA";"BOM";"2025-05-18";180;"A350";129;871240;92;1414278
345;"HYD-MAA";"HYD";"MAA";"2025-10-13";93;"B787";245;638870;145;1283602
346;"BLR-BOM";"BLR";"BOM";"2025-04-23";247;"A321";216;1231566;213;1378119
347;"HYD-AMD";"HYD";"AMD";"2025-09-27";115;"A321";246;1185548;182;209259
348;"AMD-CCU";"AMD";"CCU";"2025-01-23";181;"B737";121;421566;102;914136
349;"BLR-AMD";"BLR";"AMD";"2025-03-25";115;"B737";194;1862328;188;1035210
350;"CCU-BOM";"CCU";"BOM";"2025-12-14";97;"A321";161;1014186;102;587100
351;"BLR-BOM";"BLR";"BOM";"2025-12-10";289;"B787";144;480216;132;582539
352;"CCU-DEL";"CCU";"DEL";"2025-06-26";257;"A321";215;1859664;204;106805
353;"BOM-AMD";"BOM";"AMD";"2025-01-22";254;"A350";229;586182;151;313773
354;"BLR-AMD";"BLR";"AMD";"2025-06-15";78;"A350";239;622622;182;812342
355;"CCU-DEL";"CCU";"DEL";"2025-05-25";197;"B737";282;2025518;253;1425847
356;"MAA-BOM";"MAA";"BOM";"2025-06-21";175;"A320";238;1100308;187;1383396
357;"HYD-CCU";"HYD";"CCU";"2025-06-17";66;"B737";190;354816;63;1354633
358;"BLR-HYD";"BLR";"HYD";"2025-02-02";237;"A350";130;568904;56;516232
359;"BLR-DEL";"BLR";"DEL";"2025-07-28";52;"B737";120;727320;76;1038235
360;"CCU-AMD";"CCU";"AMD";"2025-11-19";203;"B787";141;442848;56;1440395
361;"CCU-DEL";"CCU";"DEL";"2025-08-16";290;"A320";154;1449770;139;511468
362;"AMD-CCU";"AMD";"CCU";"2025-04-04";79;"A321";223;440813;83;181891
363;"BOM-HYD";"BOM";"HYD";"2025-03-08";262;"A350";174;1031712;132;575666
364;"BLR-HYD";"BLR";"HYD";"2025-04-09";178;"A321";124;420603;57;1040993
365;"CCU-DEL";"CCU";"DEL";"2025-02-18";232;"B787";193;338582;127;859426
366;"BOM-MAA";"BOM";"MAA";"2025-04-17";270;"B787";228;1385640;180;243744
367;"CCU-BOM";"CCU";"BOM";"2025-10-13";207;"B737";209;2158499;203;183835
368;"BLR-HYD";"BLR";"HYD";"2025-10-29";92;"B787";224;391214;86;367661
369;"HYD-AMD";"HYD";"AMD";"2025-02-07";63;"A320";211;1558116;162;860113
370;"DEL-MAA";"DEL";"MAA";"2025-10-07";110;"A350";132;250569;99;1199483
371;"HYD-MAA";"HYD";"MAA";"2025-11-04";181;"B787";150;902704;92;1001359
372;"CCU-DEL";"CCU";"DEL";"2025-11-21";192;"A350";280;475680;60;1092846
373;"MAA-CCU";"MAA";"CCU";"2025-01-02";74;"B787";214;528462;153;1153904
374;"CCU-BLR";"CCU";"BLR";"2025-03-08";120;"A350";224;1525761;141;926089
375;"BLR-HYD";"BLR";"HYD";"2025-03-04";105;"B787";130;424060;130;377830
376;"BLR-HYD";"BLR";"HYD";"2025-03-24";118;"A321";259;1110000;185;1012288
377;"MAA-BLR";"MAA";"BLR";"2025-07-20";283;"A321";240;1178357;179;443767
378;"DEL-MAA";"DEL";"MAA";"2025-10-26";163;"B737";137;671475;75;1449079
379;"BLR-HYD";"BLR";"HYD";"2025-12-15";201;"B787";278;1217064;228;1297736
380;"AMD-DEL";"AMD";"DEL";"2025-07-09";211;"A320";139;660647;89;1453714
381;"BLR-BOM";"BLR";"BOM";"2025-04-27";84;"A350";153;288535;115;170656
382;"HYD-DEL";"HYD";"DEL";"2025-11-01";195;"A350";172;1191194;101;1484502
383;"CCU-DEL";"CCU";"DEL";"2025-08-14";140;"B787";195;165834;54;1163776
384;"HYD-AMD";"HYD";"AMD";"2025-02-26";225;"A321";137;664416;72;1489052
385;"MAA-CCU";"MAA";"CCU";"2025-03-21";256;"B737";206;588758;58;894639
386;"HYD-CCU";"HYD";"CCU";"2025-04-07";68;"B737";280;1212104;103;1014285
387;"DEL-BOM";"DEL";"BOM";"2025-05-31";208;"B737";253;780360;210;246575
388;"AMD-CCU";"AMD";"CCU";"2025-08-27";47;"B737";161;569580;66;949196
389;"BOM-AMD";"BOM";"AMD";"2025-08-23";83;"B787";238;1495984;148;1132242
390;"CCU-DEL";"CCU";"DEL";"2025-09-27";61;"A321";219;836910;102;574006
391;"AMD-MAA";"AMD";"MAA";"2025-07-07";263;"A350";192;910911;159;477585
392;"CCU-BLR";"CCU";"BLR";"2025-10-02";151;"B737";144;723396;138;919165
393;"BOM-BLR";"BOM";"BLR";"2025-12-04";108;"B737";299;965175;255;1316515
394;"CCU-AMD";"CCU";"AMD";"2025-11-13";217;"A320";243;462037;131;1406787
395;"HYD-MAA";"HYD";"MAA";"2025-01-02";49;"A320";153;588640;104;470664
396;"DEL-BOM";"DEL";"BOM";"2025-08-29";147;"A350";243;396320;80;1499040
397;"HYD-BLR";"HYD";"BLR";"2025-04-27";250;"A350";206;225004;52;1469233
398;"BOM-HYD";"BOM";"HYD";"2025-01-07";180;"A321";178;598080;120;1240525
399;"DEL-AMD";"DEL";"AMD";"2025-06-04";250;"A350";152;1073184;112;460834
400;"DEL-BOM";"DEL";"BOM";"2025-11-21";209;"A321";276;325350;75;1135578
401;"AMD-CCU";"AMD";"CCU";"2025-10-04";269;"A321";254;411884;74;622826
402;"AMD-HYD";"AMD";"HYD";"2025-05-27";132;"A321";250;2204673;219;379811
403;"HYD-BOM";"HYD";"BOM";"2025-08-08";105;"A350";297;970140;190;1354405
404;"BLR-MAA";"BLR";"MAA";"2025-04-19";94;"A350";277;2519478;222;1418326
405;"HYD-CCU";"HYD";"CCU";"2025-01-11";263;"B737";203;311958;109;682851
406;"CCU-BOM";"CCU";"BOM";"2025-04-29";222;"A320";208;480216;88;1302824
407;"DEL-MAA";"DEL";"MAA";"2025-01-11";296;"B737";176;833213;79;800714
408;"CCU-HYD";"CCU";"HYD";"2025-05-04";118;"A350";265;832412;196;1109370
409;"DEL-AMD";"DEL";"AMD";"2025-04-02";59;"A321";141;761280;130;1283232
410;"HYD-BOM";"HYD";"BOM";"2025-09-20";112;"A321";150;601020;53;100509
411;"BLR-DEL";"BLR";"DEL";"2025-08-17";218;"B787";148;321900;116;437907
412;"MAA-AMD";"MAA";"AMD";"2025-05-08";99;"B787";166;201840;80;1110644
413;"BLR-CCU";"BLR";"CCU";"2025-01-30";110;"A320";140;1100274;119;1079914
414;"BLR-AMD";"BLR";"AMD";"2025-12-10";107;"B787";264;1213777;193;466212
415;"CCU-AMD";"CCU";"AMD";"2025-11-04";99;"A320";199;326144;56;734765
416;"AMD-BLR";"AMD";"BLR";"2025-06-23";50;"B737";280;687456;186;1329984
417;"MAA-DEL";"MAA";"DEL";"2025-06-14";246;"A321";264;1214400;150;1449589
418;"MAA-AMD";"MAA";"AMD";"2025-03-18";76;"A321";212;771690;87;1414907
419;"HYD-BOM";"HYD";"BOM";"2025-01-13";198;"B787";137;457976;131;491745
420;"AMD-BLR";"AMD";"BLR";"2025-05-29";263;"B787";186;1108460;95;947541
421;"HYD-DEL";"HYD";"DEL";"2025-01-31";63;"A321";283;1011790;86;1486009
422;"HYD-DEL";"HYD";"DEL";"2025-09-17";276;"A321";188;1900850;175;1325467
423;"AMD-MAA";"AMD";"MAA";"2025-01-15";205;"A350";255;466675;55;810139
424;"HYD-BOM";"HYD";"BOM";"2025-12-13";184;"A350";120;1167705;105;481418
425;"CCU-AMD";"CCU";"AMD";"2025-04-26";242;"A321";198;1435104;176;974007
426;"AMD-HYD";"AMD";"HYD";"2025-07-25";282;"B787";285;2863848;274;1066921
427;"DEL-AMD";"DEL";"AMD";"2025-09-29";62;"A321";276;952941;201;869999
428;"HYD-BOM";"HYD";"BOM";"2025-09-19";258;"B787";187;359600;124;142216
429;"AMD-BOM";"AMD";"BOM";"2025-10-10";126;"A321";241;1351167;233;690558
430;"HYD-AMD";"HYD";"AMD";"2025-08-30";114;"B787";208;974896;208;1213045
431;"DEL-HYD";"DEL";"HYD";"2025-02-17";207;"A350";300;1864800;175;621215
432;"BOM-DEL";"BOM";"DEL";"2025-02-27";61;"A321";259;965020;140;511264
433;"DEL-HYD";"DEL";"HYD";"2025-03-21";200;"A320";184;755676;108;1192022
434;"MAA-HYD";"MAA";"HYD";"2025-02-15";168;"B737";256;1229032;136;1051612
435;"CCU-DEL";"CCU";"DEL";"2025-05-04";50;"B787";133;138402;54;381338
436;"CCU-BLR";"CCU";"BLR";"2025-01-19";50;"A320";199;694260;126;1093167
437;"MAA-BOM";"MAA";"BOM";"2025-01-14";77;"A320";255;625152;74;1167611
438;"BLR-AMD";"BLR";"AMD";"2025-03-30";182;"A350";195;577632;176;704809
439;"CCU-DEL";"CCU";"DEL";"2025-11-26";188;"A320";293;3077205;271;780236
440;"BOM-CCU";"BOM";"CCU";"2025-03-13";164;"A321";283;1250788;154;1158833
441;"MAA-BOM";"MAA";"BOM";"2025-09-09";45;"A350";244;555323;149;1173296
442;"AMD-BOM";"AMD";"BOM";"2025-03-12";291;"A350";154;910077;147;1063921
443;"MAA-BOM";"MAA";"BOM";"2025-03-22";72;"A320";246;1792885;215;1277485
444;"AMD-MAA";"AMD";"MAA";"2025-05-06";197;"A320";232;746718;138;601674
445;"CCU-DEL";"CCU";"DEL";"2025-05-03";226;"B787";166;1264896;144;329687
446;"BOM-BLR";"BOM";"BLR";"2025-06-13";293;"A321";268;731512;61;1191111
447;"HYD-MAA";"HYD";"MAA";"2025-01-03";81;"B737";287;1429902;226;544122
448;"DEL-BOM";"DEL";"BOM";"2025-06-07";188;"B787";192;526176;58;467844
449;"DEL-BLR";"DEL";"BLR";"2025-03-03";259;"A320";135;224475;75;1403309
450;"BLR-MAA";"BLR";"MAA";"2025-05-01";48;"A350";168;1633177;137;1154734
451;"BOM-MAA";"BOM";"MAA";"2025-06-06";94;"A320";200;495564;183;1203762
452;"MAA-BLR";"MAA";"BLR";"2025-01-20";235;"B787";240;873518;146;1088329
453;"BOM-AMD";"BOM";"AMD";"2025-12-12";288;"B737";279;1241292;219;1291487
454;"HYD-MAA";"HYD";"MAA";"2025-02-21";153;"A350";193;1061530;151;1454922
455;"HYD-BOM";"HYD";"BOM";"2025-10-16";127;"A350";242;412398;63;861485
456;"BOM-CCU";"BOM";"CCU";"2025-03-05";253;"A350";157;872655;105;600503
457;"CCU-HYD";"CCU";"HYD";"2025-08-28";257;"B737";223;384035;89;453759
458;"HYD-DEL";"HYD";"DEL";"2025-07-10";264;"A321";293;332410;130;162505
459;"BOM-BLR";"BOM";"BLR";"2025-07-29";190;"A321";287;1593723;141;987396
460;"CCU-AMD";"CCU";"AMD";"2025-12-08";233;"A320";149;255739;67;291259
461;"AMD-MAA";"AMD";"MAA";"2025-01-09";148;"A321";296;1104300;270;291355
462;"BLR-MAA";"BLR";"MAA";"2025-12-07";190;"A321";136;226800;90;956025
463;"HYD-DEL";"HYD";"DEL";"2025-04-06";213;"B737";278;2825095;245;210542
464;"CCU-BOM";"CCU";"BOM";"2025-08-25";166;"A320";195;888048;144;834370
465;"DEL-CCU";"DEL";"CCU";"2025-11-10";165;"B787";181;594018;122;371719
466;"BLR-DEL";"BLR";"DEL";"2025-03-31";290;"A321";132;834156;94;1474943
467;"MAA-DEL";"MAA";"DEL";"2025-10-23";96;"A320";296;572601;131;348943
468;"MAA-BOM";"MAA";"BOM";"2025-11-01";285;"B737";220;1258215;161;889897
469;"CCU-BOM";"CCU";"BOM";"2025-08-02";215;"B787";149;881658;87;996368
470;"BOM-BLR";"BOM";"BLR";"2025-10-22";227;"B737";278;439703;71;598600
471;"CCU-MAA";"CCU";"MAA";"2025-05-29";47;"A320";231;440382;114;475911
472;"AMD-BOM";"AMD";"BOM";"2025-02-27";300;"B787";243;310154;79;1437728
473;"MAA-CCU";"MAA";"CCU";"2025-08-22";175;"A321";168;496800;135;954387
474;"DEL-CCU";"DEL";"CCU";"2025-08-10";89;"B737";146;476820;108;1239908
475;"AMD-CCU";"AMD";"CCU";"2025-11-13";284;"A350";129;1031880;120;1466565
476;"BLR-AMD";"BLR";"AMD";"2025-04-23";92;"A350";281;1402443;197;339576
477;"HYD-MAA";"HYD";"MAA";"2025-12-04";160;"A321";226;2008109;199;1083690
478;"BLR-DEL";"BLR";"DEL";"2025-07-21";72;"A320";161;402579;123;1314436
479;"BOM-DEL";"BOM";"DEL";"2025-06-21";58;"A321";157;578018;82;844844
480;"HYD-CCU";"HYD";"CCU";"2025-02-18";163;"A321";237;1412274;226;750378
481;"BOM-CCU";"BOM";"CCU";"2025-02-09";145;"A321";216;445248;72;722288
482;"DEL-AMD";"DEL";"AMD";"2025-11-29";77;"A350";300;719712;126;777529
483;"CCU-BOM";"CCU";"BOM";"2025-12-06";295;"B787";165;826560;90;551386
484;"MAA-HYD";"MAA";"HYD";"2025-03-09";233;"A321";201;1258296;148;499778
485;"BOM-CCU";"BOM";"CCU";"2025-01-01";48;"A320";248;981260;163;1006779
486;"AMD-BOM";"AMD";"BOM";"2025-09-28";193;"A350";144;563412;87;229272
487;"CCU-AMD";"CCU";"AMD";"2025-01-24";252;"B787";137;1223586;126;913115
488;"BLR-AMD";"BLR";"AMD";"2025-03-05";150;"B787";140;1082730;102;472294
489;"BLR-HYD";"BLR";"HYD";"2025-06-23";197;"B787";178;1031887;131;423856
490;"MAA-BOM";"MAA";"BOM";"2025-01-06";156;"A321";214;600376;71;790772
491;"MAA-CCU";"MAA";"CCU";"2025-04-22";45;"B737";180;600960;60;1328284
492;"HYD-DEL";"HYD";"DEL";"2025-05-01";272;"B737";273;279256;67;1256390
493;"AMD-BOM";"AMD";"BOM";"2025-08-20";155;"B737";190;773216;73;858271
494;"DEL-CCU";"DEL";"CCU";"2025-10-26";88;"B787";281;1557598;142;912297
495;"BLR-BOM";"BLR";"BOM";"2025-12-28";161;"B787";182;680932;166;108553
496;"HYD-DEL";"HYD";"DEL";"2025-12-16";235;"A350";284;264187;73;803794
497;"DEL-AMD";"DEL";"AMD";"2025-09-27";143;"B787";217;835824;176;1095141
498;"HYD-MAA";"HYD";"MAA";"2025-12-25";129;"B787";300;1858225;239;911899
499;"HYD-AMD";"HYD";"AMD";"2025-07-13";46;"B737";185;760304;76;1045842
500;"DEL-BLR";"DEL";"BLR";"2025-01-23";127;"B787";227;946750;125;808757
501;"DEL-BOM";"DEL";"BOM";"2025-06-22";113;"A350";130;607555;65;758106
502;"CCU-MAA";"CCU";"MAA";"2025-12-20";294;"A350";219;1517301;153;1453694
503;"AMD-BLR";"AMD";"BLR";"2025-10-23";120;"A320";123;391270;55;318902
504;"BLR-DEL";"BLR";"DEL";"2025-12-30";203;"B787";171;663507;107;413616
505;"CCU-BOM";"CCU";"BOM";"2025-01-06";156;"A350";263;1036917;109;1085566
506;"AMD-CCU";"AMD";"CCU";"2025-08-16";115;"A320";164;456945;123;1051501
507;"DEL-CCU";"DEL";"CCU";"2025-10-16";182;"A320";250;1489488;168;823177
508;"BOM-MAA";"BOM";"MAA";"2025-03-07";85;"A320";233;939690;90;1183830
509;"HYD-CCU";"HYD";"CCU";"2025-05-28";101;"B787";219;2227680;210;618065
510;"HYD-CCU";"HYD";"CCU";"2025-09-22";196;"B737";177;434112;136;1173867
511;"MAA-AMD";"MAA";"AMD";"2025-03-02";252;"B737";295;729600;152;843415
512;"AMD-MAA";"AMD";"MAA";"2025-09-07";141;"A350";156;329499;93;819618
513;"AMD-DEL";"AMD";"DEL";"2025-10-04";162;"A350";147;1408246;119;495477
514;"AMD-BLR";"AMD";"BLR";"2025-03-25";260;"A321";186;340200;72;1402941
515;"BOM-AMD";"BOM";"AMD";"2025-02-06";71;"A350";125;556776;72;195195
516;"BLR-HYD";"BLR";"HYD";"2025-09-30";209;"B737";164;823290;130;1422069
517;"MAA-HYD";"MAA";"HYD";"2025-12-15";295;"B737";155;588802;83;1479680
518;"BOM-MAA";"BOM";"MAA";"2025-02-20";281;"B787";188;1486336;128;639424
519;"MAA-CCU";"MAA";"CCU";"2025-05-27";66;"B787";176;1061775;99;998313
520;"DEL-BLR";"DEL";"BLR";"2025-06-22";72;"B737";198;359037;123;1142236
521;"BLR-BOM";"BLR";"BOM";"2025-12-28";196;"B787";272;1484776;124;790276
522;"DEL-BLR";"DEL";"BLR";"2025-06-20";172;"B737";261;1351926;177;683881
523;"BOM-AMD";"BOM";"AMD";"2025-12-10";117;"B737";246;1477535;151;374836
524;"HYD-AMD";"HYD";"AMD";"2025-03-07";129;"B787";211;2317896;196;492391
525;"AMD-MAA";"AMD";"MAA";"2025-10-11";109;"B787";129;732933;111;1407397
526;"MAA-AMD";"MAA";"AMD";"2025-01-31";235;"A321";235;916356;84;402002
527;"CCU-MAA";"CCU";"MAA";"2025-03-08";238;"B787";199;440494;118;627407
528;"CCU-MAA";"CCU";"MAA";"2025-06-05";81;"A320";161;207944;68;185232
529;"MAA-BOM";"MAA";"BOM";"2025-09-15";148;"A321";298;811454;149;908158
530;"BOM-MAA";"BOM";"MAA";"2025-07-22";252;"B737";297;1195136;128;677417
531;"HYD-BOM";"HYD";"BOM";"2025-06-19";65;"B787";269;556347;69;1279879
532;"DEL-CCU";"DEL";"CCU";"2025-02-12";190;"A320";285;396036;108;680387
533;"AMD-BLR";"AMD";"BLR";"2025-08-14";258;"B787";131;672011;113;998530
534;"DEL-BLR";"DEL";"BLR";"2025-08-02";147;"A350";145;837438;127;205116
535;"DEL-BLR";"DEL";"BLR";"2025-03-07";92;"A320";166;428448;96;520654
536;"HYD-CCU";"HYD";"CCU";"2025-07-20";196;"B737";207;468048;112;1476859
537;"BOM-BLR";"BOM";"BLR";"2025-12-16";65;"A350";212;1930824;189;1249331
538;"MAA-CCU";"MAA";"CCU";"2025-09-26";78;"A350";229;457288;104;430562
539;"BLR-BOM";"BLR";"BOM";"2025-01-12";144;"A320";179;869790;158;786412
540;"HYD-BLR";"HYD";"BLR";"2025-06-02";125;"A350";252;1920100;211;699356
541;"BLR-BOM";"BLR";"BOM";"2025-02-08";212;"A350";148;1207552;106;1000615
542;"AMD-DEL";"AMD";"DEL";"2025-10-23";211;"B737";258;2267743;191;985653
543;"BLR-AMD";"BLR";"AMD";"2025-10-31";225;"A321";132;418152;84;1451504
544;"AMD-HYD";"AMD";"HYD";"2025-03-16";157;"A320";263;447958;98;954001
545;"BOM-BLR";"BOM";"BLR";"2025-12-02";76;"A320";191;1042416;152;879860
546;"AMD-CCU";"AMD";"CCU";"2025-04-12";58;"A321";249;811566;133;1312025
547;"HYD-AMD";"HYD";"AMD";"2025-11-30";217;"A320";286;2463825;285;260061
548;"CCU-BOM";"CCU";"BOM";"2025-08-02";276;"B737";271;528996;156;1129523
549;"HYD-DEL";"HYD";"DEL";"2025-03-17";218;"B737";130;692892;76;1150587
550;"BLR-BOM";"BLR";"BOM";"2025-01-24";100;"A350";155;790904;109;561378
551;"MAA-CCU";"MAA";"CCU";"2025-06-07";124;"B737";222;1079700;118;322324
552;"MAA-DEL";"MAA";"DEL";"2025-11-14";165;"A320";142;484349;79;703439
553;"MAA-AMD";"MAA";"AMD";"2025-09-01";63;"A321";181;730701;81;702632
554;"AMD-BLR";"AMD";"BLR";"2025-03-24";263;"A320";250;1198035;237;1164139
555;"CCU-DEL";"CCU";"DEL";"2025-11-01";256;"A350";255;815973;87;243230
556;"HYD-BOM";"HYD";"BOM";"2025-08-14";279;"A350";299;3092760;284;155078
557;"MAA-BLR";"MAA";"BLR";"2025-03-26";246;"A350";230;1928367;189;1059802
558;"HYD-BOM";"HYD";"BOM";"2025-02-09";112;"B737";282;403480;70;1052318
559;"HYD-DEL";"HYD";"DEL";"2025-09-01";70;"A321";172;1329900;132;712310
560;"BOM-DEL";"BOM";"DEL";"2025-02-02";238;"B737";289;1464688;248;1193773
561;"HYD-MAA";"HYD";"MAA";"2025-05-07";263;"A320";242;1202052;109;226276
562;"CCU-DEL";"CCU";"DEL";"2025-11-08";140;"A350";270;288114;62;414901
563;"BOM-CCU";"BOM";"CCU";"2025-08-30";268;"B737";182;920946;78;527708
564;"BOM-HYD";"BOM";"HYD";"2025-05-25";278;"A321";147;1075011;103;937421
565;"AMD-DEL";"AMD";"DEL";"2025-05-30";293;"A321";298;2520381;227;216065
566;"CCU-AMD";"CCU";"AMD";"2025-12-31";191;"B737";139;137500;50;779896
567;"MAA-AMD";"MAA";"AMD";"2025-03-18";144;"A350";234;428085;135;982354
568;"BOM-CCU";"BOM";"CCU";"2025-01-10";235;"B787";290;3005184;258;1459182
569;"BLR-BOM";"BLR";"BOM";"2025-05-10";217;"A320";244;483690;115;194422
570;"AMD-BOM";"AMD";"BOM";"2025-11-23";180;"B737";252;569070;90;1469823
571;"AMD-HYD";"AMD";"HYD";"2025-05-28";101;"A320";210;725664;96;602461
572;"BLR-HYD";"BLR";"HYD";"2025-08-04";64;"A350";214;1625110;163;470064
573;"CCU-MAA";"CCU";"MAA";"2025-01-20";138;"A321";269;284262;73;985983
574;"HYD-DEL";"HYD";"DEL";"2025-11-27";100;"A321";249;561960;60;1032732
575;"HYD-BLR";"HYD";"BLR";"2025-09-21";288;"A320";276;855054;134;606336
576;"CCU-MAA";"CCU";"MAA";"2025-02-06";258;"A321";253;281125;65;270392
577;"DEL-MAA";"DEL";"MAA";"2025-06-28";293;"B787";176;187991;53;581858
578;"HYD-AMD";"HYD";"AMD";"2025-11-26";162;"B787";166;1409265;165;1359539
579;"HYD-MAA";"HYD";"MAA";"2025-10-11";143;"A321";209;723338;154;1334491
580;"CCU-MAA";"CCU";"MAA";"2025-05-19";274;"A321";208;834330;203;1422324
581;"AMD-MAA";"AMD";"MAA";"2025-07-19";125;"B737";245;1807695;153;173557
582;"BOM-MAA";"BOM";"MAA";"2025-02-23";231;"A320";237;546742;98;564341
583;"AMD-CCU";"AMD";"CCU";"2025-10-14";196;"B787";196;1131354;123;636255
584;"MAA-BLR";"MAA";"BLR";"2025-02-27";64;"A350";225;1318292;134;1226207
585;"BOM-CCU";"BOM";"CCU";"2025-03-03";119;"B737";281;750744;72;109678
586;"CCU-BLR";"CCU";"BLR";"2025-01-25";92;"B787";163;462840;114;1094455
587;"MAA-BLR";"MAA";"BLR";"2025-12-05";232;"A350";204;1230416;176;1175234
588;"HYD-AMD";"HYD";"AMD";"2025-11-01";218;"B787";237;249590;55;1163290
589;"DEL-MAA";"DEL";"MAA";"2025-02-16";140;"A320";193;243504;89;1165806
590;"HYD-DEL";"HYD";"DEL";"2025-01-20";184;"A350";121;145756;52;971252
591;"BLR-DEL";"BLR";"DEL";"2025-08-13";202;"A321";269;1156864;128;1494161
592;"MAA-DEL";"MAA";"DEL";"2025-08-23";239;"A350";180;1407603;141;547242
593;"AMD-BOM";"AMD";"BOM";"2025-06-24";55;"A321";277;931919;89;1121276
594;"BOM-AMD";"BOM";"AMD";"2025-09-09";139;"B787";208;866327;77;1471469
595;"AMD-HYD";"AMD";"HYD";"2025-01-07";199;"A350";213;1099448;116;935378
596;"DEL-MAA";"DEL";"MAA";"2025-12-02";177;"B737";176;486326;73;1046319
597;"BLR-BOM";"BLR";"BOM";"2025-11-04";291;"A321";163;1082613;93;819352
598;"MAA-BOM";"MAA";"BOM";"2025-03-14";200;"A321";212;372320;80;722974
599;"MAA-CCU";"MAA";"CCU";"2025-09-05";143;"B787";139;696220;70;1426372
600;"BOM-HYD";"BOM";"HYD";"2025-04-13";253;"A320";258;1714624;146;1177092
601;"BOM-CCU";"BOM";"CCU";"2025-10-02";75;"A321";233;1180641;209;456983
602;"BLR-BOM";"BLR";"BOM";"2025-05-30";248;"A350";255;466840;110;293874
603;"MAA-CCU";"MAA";"CCU";"2025-02-17";281;"B787";144;1078072;136;1058227
604;"HYD-AMD";"HYD";"AMD";"2025-01-03";221;"A321";229;527424;164;882736
605;"MAA-AMD";"MAA";"AMD";"2025-09-05";189;"B737";150;1095016;104;118918
